yashbaldha       72267   0.6  0.7 1892256960 123328   ??  S    Wed04PM  13:51.65 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --user-data-dir=/Users/yashbaldha/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,3916782510834438631,13019982438285293863,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709003178624776
yashbaldha       75619   0.0  0.1 1890434032  12640   ??  S    Wed05PM   0:09.95 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=72267
yashbaldha       73483   0.0  0.0 1890434240   8720   ??  S    Wed04PM   0:08.77 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=72267
yashbaldha       72803   0.0  0.1 1893851168  22592   ??  S    Wed04PM   2:25.68 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Users/yashbaldha/.vscode/extensions/ms-python.vscode-pylance-2026.2.1/dist/server.bundle.js --cancellationReceive=file:5e707b7d2d0df54c679e54bcf4d35de106ffff0a5b --node-ipc --clientProcessId=72267
yashbaldha       72266   0.0  0.1 1892248784  21488   ??  S    Wed04PM   7:32.56 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/yashbaldha/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,3916782510834438631,13019982438285293863,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190709002241582927
yashbaldha       71771   0.0  0.1 1890433696  12560   ??  S    Wed04PM   0:09.11 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=69022
yashbaldha       71705   0.0  0.1 1893850912  11216   ??  S    Wed04PM   0:19.83 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Users/yashbaldha/.vscode/extensions/ms-python.vscode-pylance-2026.2.1/dist/server.bundle.js --cancellationReceive=file:7891fdc76d8ea841e3a7fc33381560bce785b4db7e --node-ipc --clientProcessId=69022
yashbaldha       69072   0.0  0.0 1890434544   9296   ??  S    Wed04PM   0:07.91 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) /Applications/Visual Studio Code.app/Contents/Resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=69022
yashbaldha       69027   0.0  0.1 1892248992  18704   ??  S    Wed04PM   1:16.82 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/yashbaldha/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,3916782510834438631,13019982438285293863,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708997556373682
yashbaldha       69025   0.0  0.2 1892247408  45536   ??  S    Wed04PM   1:10.20 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/yashbaldha/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,3916782510834438631,13019982438285293863,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708995682289984
yashbaldha       35503   0.0  0.1 1890541728   9696   ??  S    Tue01AM   0:18.91 /Applications/Claude.app/Contents/Frameworks/Claude Helper (Plugin).app/Contents/MacOS/Claude Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/yashbaldha/Library/Application Support/Claude --standard-schemes=operon-artifact,cowork-artifact,app --secure-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --bypasscsp-schemes=operon-artifact,sentry-ipc --cors-schemes=app,sentry-ipc --fetch-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=operon-artifact --shared-files --field-trial-handle=1718379636,r,11022650563241685630,6897984125997445739,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708996619331833
yashbaldha       35502   0.0  0.1 1890507888  11392   ??  S    Tue01AM   0:28.13 /Applications/Claude.app/Contents/Frameworks/Claude Helper (Plugin).app/Contents/MacOS/Claude Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/yashbaldha/Library/Application Support/Claude --standard-schemes=operon-artifact,cowork-artifact,app --secure-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --bypasscsp-schemes=operon-artifact,sentry-ipc --cors-schemes=app,sentry-ipc --fetch-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=operon-artifact --shared-files --field-trial-handle=1718379636,r,11022650563241685630,6897984125997445739,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708995682289984
yashbaldha       35501   0.0  0.1 1890508288  11888   ??  S    Tue01AM   0:27.27 /Applications/Claude.app/Contents/Frameworks/Claude Helper (Plugin).app/Contents/MacOS/Claude Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/yashbaldha/Library/Application Support/Claude --standard-schemes=operon-artifact,cowork-artifact,app --secure-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --bypasscsp-schemes=operon-artifact,sentry-ipc --cors-schemes=app,sentry-ipc --fetch-schemes=operon-artifact,cowork-artifact,app,sentry-ipc --service-worker-schemes=app --streaming-schemes=operon-artifact --shared-files --field-trial-handle=1718379636,r,11022650563241685630,6897984125997445739,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708994745248135
yashbaldha       18375   0.0  0.1 436181808   9952   ??  S    Sun02PM   3:19.00 node tests/compare-sites.mjs
yashbaldha       18373   0.0  0.0 435307856     32   ??  Ss   Sun02PM   0:00.02 /bin/zsh -c source /Users/yashbaldha/.claude/shell-snapshots/snapshot-zsh-1775975598569-nldoem.sh 2>/dev/null || true && setopt NO_EXTENDED_GLOB 2>/dev/null || true && eval 'cd "/Users/yashbaldha/Desktop/Boldteq App/Boldteq" && node tests/compare-sites.mjs 2>&1' < /dev/null && pwd -P >| /tmp/claude-c8cc-cwd
yashbaldha       17965   0.0  0.0 411312208   6896   ??  S    Sun01PM   3:50.98 /Users/yashbaldha/Desktop/Boldteq App/Boldteq/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
yashbaldha       17964   0.0  0.0 411311088   3120   ??  S    Sun01PM   3:49.90 /Users/yashbaldha/Desktop/Boldteq App/Boldteq/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
yashbaldha       17963   0.0  0.0 468146080   7440   ??  S    Sun01PM   3:07.73 /Users/yashbaldha/.nvm/versions/node/v20.20.1/bin/node --require /Users/yashbaldha/Desktop/Boldteq App/Boldteq/node_modules/.pnpm/tsx@4.21.0/node_modules/tsx/dist/preflight.cjs --import file:///Users/yashbaldha/Desktop/Boldteq%20App/Boldteq/node_modules/.pnpm/tsx@4.21.0/node_modules/tsx/dist/loader.mjs tests/visual-audit.ts
yashbaldha       17957   0.0  0.0 435829904     32   ??  S    Sun01PM   0:00.16 node /Users/yashbaldha/Desktop/Boldteq App/Boldteq/node_modules/.bin/../.pnpm/tsx@4.21.0/node_modules/tsx/dist/cli.mjs tests/visual-audit.ts
